Gene	WT_mean	Toluene_mean	log2FC_Toluene_vs_WT
LOC109044698	0.0	0.76	19.535641791274735
LOC109036290	0.0	0.76	19.535641791274735
LOC109038365	0.0	0.76	19.535641791274735
LOC111304731	0.0	0.76	19.535641791274735
LOC109031569	0.0	0.76	19.535641791274735
LOC109034402	0.0	0.76	19.535641791274735
LOC103311305	0.0	0.755	19.52611902972762
LOC105428214	0.0	0.755	19.52611902972762
LOC109031407	0.0	0.755	19.52611902972762
LOC109035928	0.0	0.755	19.52611902972762
LOC107070404	0.0	0.755	19.52611902972762
LOC107265213	0.0	0.755	19.52611902972762
LOC109034393	0.0	0.755	19.52611902972762
LOC109043129	0.0	0.7533333333333334	19.522930756324122
LOC109033373	0.0	0.75	19.516532993637437
LOC109030348	0.0	0.75	19.516532993637437
LOC109042076	0.0	0.75	19.516532993637437
LOC109040059	0.0	0.75	19.516532993637437
LOC109034920	0.0	0.75	19.516532993637437
LOC109043470	0.0	0.75	19.516532993637437
LOC109030772	0.0	0.745	19.50688283651372
LOC109040164	0.0	0.745	19.50688283651372
LOC109038595	0.0	0.7425	19.502033443372532
LOC109040075	0.0	0.74	19.497167694764975
LOC109034964	0.0	0.74	19.497167694764975
LOC110905065	0.0	0.74	19.497167694764975
LOC109043908	0.0	0.74	19.497167694764975
LOC100121561	0.0	0.74	19.497167694764975
LOC101311067	0.0	0.74	19.497167694764975
LOC109044776	0.0	0.7375	19.492285479993992
LOC109037579	0.0	0.7366666666666666	19.490654396627953
LOC109033514	0.0	0.735	19.487386687234874
LOC109040803	0.0	0.735	19.487386687234874
LOC111421913	0.0	0.7350000000000001	19.487386687234874
LOC109044091	0.0	0.735	19.487386687234874
LOC109042975	0.0	0.7333333333333334	19.48411155966303
LOC109034671	0.0	0.73	19.47753891472269
LOC109038467	0.0	0.73	19.47753891472269
LOC109032366	0.0	0.73	19.47753891472269
LOC100115182	0.0	0.73	19.47753891472269
LOC109036127	0.0	0.73	19.47753891472269
LOC109044734	0.0	0.73	19.47753891472269
LOC109044209	0.0	0.73	19.47753891472269
LOC109043228	0.0	0.73	19.47753891472269
LOC109036561	0.0	0.73	19.47753891472269
LOC109044684	0.0	0.73	19.47753891472269
LOC109039163	0.0	0.73	19.47753891472269
LOC109035820	0.0	0.7283333333333333	19.474241329144522
LOC109033631	0.0	0.7250000000000001	19.467623459487207
LOC109030823	0.0	0.725	19.467623459487207
LOC108571317	0.0	0.725	19.467623459487207
LOC109029637	0.0	0.7250000000000001	19.467623459487207
LOC109031119	0.0	0.72	19.457639384733483
LOC109031501	0.0	0.72	19.457639384733483
LOC109042606	0.0	0.72	19.457639384733483
LOC109038328	0.0	0.72	19.457639384733483
LOC100115275	0.0	0.72	19.457639384733483
LOC109034625	0.0	0.7183333333333333	19.45429594630816
LOC109034414	0.0	0.7183333333333334	19.45429594630816
LOC109036767	0.0	0.7175	19.45262131694853
LOC109042247	0.0	0.7175	19.45262131694853
Ccni	0.0	0.715	19.44758573408173
LOC106647662	0.0	0.715	19.44758573408173
LOC100120933	0.0	0.7150000000000001	19.44758573408173
LOC105359024	0.0	0.715	19.44758573408173
LOC109040746	0.0	0.715	19.44758573408173
LOC109041333	0.0	0.7150000000000001	19.44758573408173
LOC109035571	0.0	0.7150000000000001	19.44758573408173
LOC107340260	0.0	0.715	19.44758573408173
LOC109038823	0.0	0.715	19.44758573408173
MgBmh1	0.0	0.7150000000000001	19.44758573408173
LOC109034760	0.0	0.71	19.437461531017547
LOC18767458	0.0	0.7050000000000001	19.427265778322738
LOC109039112	0.0	0.7050000000000001	19.427265778322738
LOC109040791	0.0	0.705	19.427265778322734
LOC109041248	0.0	0.705	19.427265778322734
LOC105189526	0.0	0.705	19.427265778322734
LOC104819057	0.0	0.705	19.427265778322734
LOC109041012	0.0	0.7	19.41699745748586
LOC104424513	0.0	0.7	19.41699745748586
LOC109044198	0.0	0.7	19.41699745748586
C77080	0.0	0.7	19.41699745748586
LOC109034005	0.0	0.7	19.41699745748586
LOC109036566	0.0	0.7	19.41699745748586
LOC109034110	0.0	0.6975	19.411835759757142
LOC109042137	0.0	0.6950000000000001	19.406655528091665
LOC109033457	0.0	0.6950000000000001	19.406655528091665
ACBD5	0.0	0.695	19.406655528091665
LOC109041532	0.0	0.6950000000000001	19.406655528091665
LOC109038614	0.0	0.6950000000000001	19.406655528091665
LOC109037613	0.0	0.6950000000000001	19.406655528091665
LOC109033379	0.0	0.6950000000000001	19.406655528091665
LOC109040874	0.0	0.69	19.39623892718848
LOC109032611	0.0	0.69	19.39623892718848
LOC109042920	0.0	0.69	19.39623892718848
LOC109035849	0.0	0.69	19.39623892718848
LOC109029543	0.0	0.69	19.39623892718848
LOC109039271	0.0	0.69	19.39623892718848
LOC109032754	0.0	0.69	19.39623892718848
LOC109539289	0.0	0.69	19.39623892718848
LOC109042417	0.0	0.69	19.39623892718848
LOC109030807	0.0	0.69	19.39623892718848
LOC107857985	0.0	0.69	19.39623892718848
LOC100820306	0.0	0.685	19.385746568632587
LOC109037665	0.0	0.685	19.385746568632587
LOC109038756	0.0	0.685	19.385746568632587
LOC109035903	0.0	0.685	19.385746568632587
Cyp2c23	0.0	0.685	19.385746568632587
LOC108174622	0.0	0.685	19.385746568632587
LOC101508564	0.0	0.685	19.385746568632587
LOC106786224	0.0	0.685	19.385746568632587
LOC109032997	0.0	0.6816666666666666	19.378709028191533
LOC109036812	0.0	0.68	19.375177342408584
LOC106635720	0.0	0.6799999999999999	19.375177342408584
LOC100803420	0.0	0.68	19.375177342408584
Ebpl	0.0	0.68	19.375177342408584
LOC109032387	0.0	0.68	19.375177342408584
LOC109039145	0.0	0.6799999999999999	19.375177342408584
LOC109038496	0.0	0.6799999999999999	19.375177342408584
LOC109030722	0.0	0.68	19.375177342408584
Frp1	0.0	0.6799999999999999	19.375177342408584
ciapin1	0.0	0.675	19.364530113924683
LOC109032355	0.0	0.675	19.364530113924683
LOC100116270	0.0	0.675	19.364530113924683
LOC105286755	0.0	0.675	19.364530113924683
LOC109040598	0.0	0.675	19.364530113924683
lsm4	0.0	0.675	19.364530113924683
LOC105043668	0.0	0.675	19.364530113924683
LOC109033270	0.0	0.67	19.353803723281796
LOC109043094	0.0	0.67	19.353803723281796
LOC109030917	0.0	0.67	19.353803723281796
LOC109041939	0.0	0.67	19.353803723281796
LOC109031603	0.0	0.6699999999999999	19.353803723281796
LOC109000871	0.0	0.6699999999999999	19.353803723281796
LOC109032500	0.0	0.67	19.353803723281796
LOC104426682	0.0	0.67	19.353803723281796
LOC109036293	0.0	0.67	19.353803723281796
LOC109036599	0.0	0.6675	19.34841047257627
LOC109033750	0.0	0.665	19.342996984515235
LOC109033954	0.0	0.665	19.342996984515235
LOC109033664	0.0	0.665	19.342996984515235
LOC109038119	0.0	0.665	19.342996984515235
LOC109033521	0.0	0.665	19.342996984515235
LOC100118263	0.0	0.665	19.342996984515235
LOC109030720	0.0	0.665	19.342996984515235
LOC109030667	0.0	0.665	19.342996984515235
LOC109044159	0.0	0.665	19.342996984515235
LOC109032756	0.0	0.665	19.342996984515235
LOC109032033	0.0	0.665	19.342996984515235
LOC109040451	0.0	0.6633333333333333	19.33937667428745
LOC109035375	0.0	0.6625	19.33756310665126
LOC109034493	0.0	0.6599999999999999	19.332108684807825
LOC102597041	0.0	0.6599999999999999	19.332108684807825
LOC100266530	0.0	0.6599999999999999	19.332108684807825
LOC109036149	0.0	0.66	19.332108684807825
LOC111369663	0.0	0.66	19.332108684807825
LOC109031227	0.0	0.66	19.332108684807825
Atp5e	0.0	0.66	19.332108684807825
LOC109031418	0.0	0.66	19.332108684807825
LOC107273508	0.0	0.66	19.332108684807825
LOC107461763	0.0	0.6599999999999999	19.332108684807825
LOC110702835	0.0	0.66	19.332108684807825
LOC109032549	0.0	0.655	19.321137583673067
LOC109040798	0.0	0.655	19.321137583673067
LOC109036720	0.0	0.655	19.321137583673067
LOC110996746	0.0	0.655	19.321137583673067
LOC109039614	0.0	0.655	19.321137583673067
LOC100114100	0.0	0.655	19.321137583673067
LOC109029638	0.0	0.655	19.321137583673067
LOC109030582	0.0	0.6525000000000001	19.315620587144522
LOC109043021	0.0	0.6525	19.315620587144522
LOC109033473	0.0	0.6525000000000001	19.315620587144522
LOC111434349	0.0	0.65	19.31008241210703
LOC109034409	0.0	0.65	19.31008241210703
LOC109034912	0.0	0.65	19.31008241210703
LOC109044631	0.0	0.65	19.31008241210703
LOC109034251	0.0	0.65	19.31008241210703
LOC103570136	0.0	0.65	19.31008241210703
LOC109044257	0.0	0.65	19.31008241210703
LOC109037886	0.0	0.645	19.298941871707466
LOC109033336	0.0	0.645	19.298941871707466
atp6v1h	0.0	0.645	19.298941871707466
LOC109040248	0.0	0.645	19.298941871707466
LOC109037966	0.0	0.645	19.298941871707466
LOC109044322	0.0	0.645	19.298941871707466
LOC109040733	0.0	0.645	19.298941871707466
LOC109036126	0.0	0.645	19.298941871707466
LOC109037183	0.0	0.645	19.298941871707466
LOC109032684	0.0	0.6433333333333333	19.29520915862578
LOC109044168	0.0	0.6425	19.293339174181334
LOC110627949	0.0	0.64	19.28771463375869
LOC109033625	0.0	0.64	19.28771463375869
LOC104801777	0.0	0.64	19.28771463375869
LOC109038924	0.0	0.64	19.28771463375869
LOC105359305	0.0	0.64	19.28771463375869
LOC107344830	0.0	0.64	19.28771463375869
LOC109043181	0.0	0.64	19.28771463375869
LOC109043527	0.0	0.64	19.28771463375869
LOC109043188	0.0	0.64	19.28771463375869
LOC109031690	0.0	0.64	19.28771463375869
LOC106785425	0.0	0.6399999999999999	19.28771463375869
LOC109041177	0.0	0.64	19.28771463375869
LOC109041576	0.0	0.64	19.28771463375869
LOC109029653	0.0	0.6383333333333333	19.28395272084815
LOC109037506	0.0	0.635	19.27639933828052
LOC105666221	0.0	0.635	19.27639933828052
LOC108194460	0.0	0.635	19.27639933828052
LOC109031014	0.0	0.635	19.27639933828052
LOC109030360	0.0	0.6333333333333333	19.272607765096982
LOC109031507	0.0	0.6325	19.27070823518273
LOC109035550	0.0	0.6325	19.27070823518273
LOC109044429	0.0	0.63	19.264994593039678
LOC109043896	0.0	0.63	19.264994593039678
LOC109039631	0.0	0.6299999999999999	19.264994593039678
LOC109039636	0.0	0.63	19.264994593039678
LOC105194327	0.0	0.63	19.264994593039678
LOC108746595	0.0	0.63	19.264994593039678
LOC102671924	0.0	0.63	19.264994593039678
LOC109042649	0.0	0.63	19.264994593039678
LOC109033909	0.0	0.63	19.264994593039678
LOC106654377	0.0	0.63	19.264994593039678
Rnf213	0.0	0.63	19.264994593039678
LOC108623244	0.0	0.63	19.264994593039678
LOC106785099	0.0	0.63	19.264994593039678
LOC109030310	0.0	0.63	19.264994593039678
LOC109043423	0.0	0.63	19.264994593039678
LOC109035081	0.0	0.6275	19.25925823261399
LOC109039361	0.0	0.6275000000000001	19.25925823261399
rpl-2	0.0	0.625	19.253498972521754
LOC109042905	0.0	0.625	19.253498972521754
LOC109042782	0.0	0.625	19.253498972521754
LOC109039578	0.0	0.625	19.253498972521754
LOC100118856	0.0	0.625	19.253498972521754
LOC109034158	0.0	0.6225	19.247716629198063
CYP6DZ6	0.0	0.6225	19.247716629198063
LOC109033777	0.0	0.6224999999999999	19.247716629198063
LOC109039382	0.0	0.62	19.241911016861934
Cdk4	0.0	0.62	19.241911016861934
PRELID3B	0.0	0.62	19.241911016861934
LOC109042730	0.0	0.62	19.241911016861934
LOC8266472	0.0	0.62	19.241911016861934
LOC109030903	0.0	0.62	19.241911016861934
LOC100650967	0.0	0.6200000000000001	19.241911016861934
Hmgn1	0.0	0.62	19.241911016861934
LOC109040449	0.0	0.62	19.241911016861934
LOC102679887	0.0	0.62	19.241911016861934
LOC106650302	0.0	0.62	19.241911016861934
Pc22g01480	0.0	0.62	19.241911016861934
LOC109355197	0.0	0.62	19.241911016861934
LOC109044611	0.0	0.6200000000000001	19.241911016861934
LOC109881372	0.0	0.62	19.241911016861934
LOC109030655	0.0	0.6200000000000001	19.241911016861934
LOC100119971	0.0	0.62	19.241911016861934
LOC109039478	0.0	0.62	19.241911016861934
LOC109044699	0.0	0.6183333333333334	19.238027588646737
LOC109033173	0.0	0.6175	19.23608194748048
LOC109032446	0.0	0.6166666666666667	19.23413367884818
LOC109035758	0.0	0.615	19.230229230732377
LOC109042125	0.0	0.615	19.230229230732377
LOC109039743	0.0	0.615	19.230229230732377
hydroxymethyl	0.0	0.615	19.230229230732377
LOC109043437	0.0	0.615	19.230229230732377
Anapc5	0.0	0.615	19.230229230732377
LOC107189821	0.0	0.615	19.230229230732377
LOC109039324	0.0	0.615	19.230229230732377
LOC109036866	0.0	0.6125	19.22435267397057
LOC109032133	0.0	0.612	19.22317448469765
LOC109034555	0.0	0.61	19.218452082184236
LOC109040574	0.0	0.61	19.218452082184236
LOC111312636	0.0	0.61	19.218452082184236
LOC109037446	0.0	0.61	19.218452082184236
LOC108478912	0.0	0.61	19.218452082184236
LOC100123347	0.0	0.61	19.218452082184236
LOC109035986	0.0	0.61	19.218452082184236
LOC109040868	0.0	0.61	19.218452082184236
LOC100113672	0.0	0.61	19.218452082184236
LOC109030937	0.0	0.61	19.218452082184236
LOC109040368	0.0	0.61	19.218452082184236
LOC109044515	0.0	0.61	19.218452082184236
LOC109038866	0.0	0.6066666666666667	19.210546897093778
LOC109030422	0.0	0.605	19.206578001441976
LOC109039699	0.0	0.605	19.206578001441976
LOC106655023	0.0	0.605	19.206578001441976
LOC109039032	0.0	0.605	19.206578001441976
LOC109044368	0.0	0.605	19.206578001441976
PSAH2	0.0	0.605	19.206578001441976
LOC108840265	0.0	0.605	19.206578001441976
LOC106648114	0.0	0.605	19.206578001441976
LOC106354658	0.0	0.605	19.206578001441976
LOC109031513	0.0	0.605	19.206578001441976
LOC109042168	0.0	0.605	19.206578001441976
LOC109041453	0.0	0.605	19.206578001441976
LOC101494235	0.0	0.605	19.206578001441976
LOC109034226	0.0	0.605	19.206578001441976
LOC109041410	0.0	0.605	19.206578001441976
DUF863	0.0	0.605	19.206578001441976
LOC109043191	0.0	0.6033333333333334	19.202598157116768
LOC109035015	0.0	0.6025	19.200604110292016
LOC109038535	0.0	0.6025	19.200604110292016
LOC109032021	0.0	0.6025	19.200604110292016
LOC109043861	0.0	0.6000000000000001	19.1946053796477
LOC100115948	0.0	0.6000000000000001	19.1946053796477
LOC109036655	0.0	0.6	19.194605379647697
LOC109035072	0.0	0.6	19.194605379647697
LOC109032282	0.0	0.6	19.194605379647697
LOC105956452	0.0	0.6	19.194605379647697
LOC105836378	0.0	0.6	19.194605379647697
LOC109043665	0.0	0.6	19.194605379647697
LOC109034344	0.0	0.6	19.194605379647697
LOC109034285	0.0	0.6	19.194605379647697
LOC109040676	0.0	0.6	19.194605379647697
LOC109042153	0.0	0.6	19.194605379647697
LOC109035479	0.0	0.6	19.194605379647697
LOC109042007	0.0	0.6	19.194605379647697
LOC109040459	0.0	0.6	19.194605379647697
LOC109032804	0.0	0.5983333333333334	19.190592323838814
LOC109042296	0.0	0.5974999999999999	19.188581602080546
LOC109032020	0.0	0.5974999999999999	19.188581602080546
LOC109037316	0.0	0.595	19.182532567552904
LOC109042394	0.0	0.595	19.182532567552904
LOC109042445	0.0	0.595	19.182532567552904
ninaE	0.0	0.595	19.182532567552904
LOC109040949	0.0	0.595	19.182532567552904
LOC109041331	0.0	0.595	19.182532567552904
LOC109040831	0.0	0.595	19.182532567552904
LOC109035670	0.0	0.595	19.182532567552904
Decr1	0.0	0.595	19.182532567552904
LOC109043760	0.0	0.595	19.182532567552904
LOC109043577	0.0	0.595	19.182532567552904
LOC109043692	0.0	0.595	19.182532567552904
Arf6	0.0	0.595	19.182532567552904
LOC109039761	0.0	0.595	19.182532567552904
LOC104444500	0.0	0.595	19.182532567552904
LOC105287805	0.0	0.595	19.182532567552904
LOC105674501	0.0	0.595	19.182532567552904
LOC109037624	0.0	0.5925	19.176458063373993
LOC109030737	0.0	0.5925	19.176458063373993
LOC109029958	0.0	0.5925	19.176458063373993
LOC109035102	0.0	0.59	19.17035787415505
LOC109034259	0.0	0.59	19.17035787415505
LOC109042575	0.0	0.5900000000000001	19.17035787415505
LOC109043604	0.0	0.59	19.17035787415505
LOC109031510	0.0	0.59	19.17035787415505
LOC101259714	0.0	0.585	19.158079565276115
LOC101499643	0.0	0.585	19.158079565276115
LOC109032573	0.0	0.585	19.158079565276115
LOC100122121	0.0	0.585	19.158079565276115
LOC109030188	0.0	0.585	19.158079565276115
LOC109030265	0.0	0.585	19.158079565276115
LOC109035613	0.0	0.5833333333333333	19.15396346385
LOC109030468	0.0	0.5825	19.15190100093129
LOC109039440	0.0	0.5825	19.15190100093129
LOC109042126	0.0	0.5825	19.15190100093129
LOC109044330	0.0	0.5816666666666666	19.14983558531382
LOC109037374	0.0	0.58	19.14569586208012
LOC109036331	0.0	0.58	19.14569586208012
LOC109035380	0.0	0.58	19.14569586208012
LOC109043378	0.0	0.5800000000000001	19.14569586208012
LOC109034173	0.0	0.58	19.14569586208012
LOC109031188	0.0	0.58	19.14569586208012
LOC105174572	0.0	0.5800000000000001	19.14569586208012
LOC109038311	0.0	0.58	19.14569586208012
LOC110809655	0.0	0.58	19.14569586208012
LOC109032445	0.0	0.5775	19.139463919136574
LOC109031112	0.0	0.5775	19.139463919136574
LOC100871944	0.0	0.575	19.133204939526497
LOC109043613	0.0	0.575	19.133204939526497
LOC109040216	0.0	0.575	19.133204939526497
LOC109043805	0.0	0.575	19.133204939526497
LOC109037857	0.0	0.5750000000000001	19.133204939526497
LOC109044255	0.0	0.575	19.133204939526497
LOC107063615	0.0	0.575	19.133204939526497
LOC111033950	0.0	0.575	19.133204939526497
LOC107068333	0.0	0.575	19.133204939526497
LOC109042923	0.0	0.57375	19.130065237462226
LOC109032718	0.0	0.5733333333333333	19.129017149856757
LOC109042192	0.0	0.5725	19.12691868763553
LOC109031565	0.0	0.5725	19.12691868763553
LOC109034104	0.0	0.5725	19.12691868763553
LOC109043108	0.0	0.5725	19.12691868763553
LOC109030586	0.0	0.5700000000000001	19.120604924755902
LOC106788422	0.0	0.57	19.120604924755902
LOC110668639	0.0	0.5700000000000001	19.120604924755902
LOC109040870	0.0	0.5700000000000001	19.120604924755902
LOC109039433	0.0	0.57	19.120604924755902
AGT	0.0	0.57	19.120604924755902
LOC110827637	0.0	0.57	19.120604924755902
LOC109034197	0.0	0.57	19.120604924755902
LOC109034267	0.0	0.5700000000000001	19.120604924755902
LOC109032135	0.0	0.57	19.120604924755902
LOC110663020	0.0	0.57	19.120604924755902
LOC109038557	0.0	0.57	19.120604924755902
LOC109033440	0.0	0.5700000000000001	19.120604924755902
LOC109040885	0.0	0.57	19.120604924755902
LOC109042147	0.0	0.5700000000000001	19.120604924755902
LOC109034224	0.0	0.5700000000000001	19.120604924755902
LOC109042589	0.0	0.5700000000000001	19.120604924755902
LOC109037375	0.0	0.5700000000000001	19.120604924755902
LOC109043479	0.0	0.5687500000000001	19.117437651239943
LOC109034924	0.0	0.5675	19.11426340903203
LOC109029607	0.0	0.5666666666666667	19.112143360896173
LOC109035149	0.0	0.566	19.110445076422884
LOC100880667	0.0	0.565	19.107893895404928
LOC111037439	0.0	0.565	19.107893895404928
LOC109044647	0.0	0.565	19.107893895404928
LOC106643163	0.0	0.565	19.107893895404928
LOC109031077	0.0	0.565	19.107893895404928
LOC109853353	0.0	0.565	19.107893895404928
LOC109035621	0.0	0.565	19.107893895404928
LOC109042133	0.0	0.565	19.107893895404928
LOC106651634	0.0	0.5650000000000001	19.107893895404928
LOC109033295	0.0	0.565	19.107893895404928
LOC109038287	0.0	0.565	19.107893895404928
LOC109044575	0.0	0.565	19.107893895404928
LOC109038268	0.0	0.565	19.107893895404928
LOC109035340	0.0	0.565	19.107893895404928
W1943	0.0	0.56	19.095069877845898
GSR	0.0	0.56	19.095069877845898
LOC109036287	0.0	0.56	19.095069877845898
LOC109030413	0.0	0.5583333333333333	19.09076974810253
LOC109032243	0.0	0.5575	19.088614867261228
LOC109043681	0.0	0.5549999999999999	19.082130845347738
LOC109034405	0.0	0.5549999999999999	19.082130845347738
TNNI3	0.0	0.555	19.082130845347738
LOC109038319	0.0	0.5549999999999999	19.082130845347738
LOC109330345	0.0	0.5549999999999999	19.082130845347738
LOC109033715	0.0	0.555	19.082130845347738
LOC109040170	0.0	0.555	19.082130845347738
LOC109043835	0.0	0.5549999999999999	19.082130845347738
LOC109030067	0.0	0.5549999999999999	19.082130845347738
LOC109037936	0.0	0.555	19.082130845347738
LOC109034911	0.0	0.555	19.082130845347738
LOC100116101	0.0	0.55	19.06907471615362
LOC107268718	0.0	0.55	19.06907471615362
LOC109819008	0.0	0.55	19.06907471615362
LOC109032430	0.0	0.55	19.06907471615362
LOC109037609	0.0	0.55	19.06907471615362
LOC109043637	0.0	0.55	19.06907471615362
LOC109031751	0.0	0.55	19.06907471615362
LOC109034790	0.0	0.55	19.06907471615362
LOC109031016	0.0	0.55	19.06907471615362
LOC109032879	0.0	0.55	19.06907471615362
LOC109037065	0.0	0.55	19.06907471615362
LOC109039456	0.0	0.55	19.06907471615362
LOC109040787	0.0	0.5499999999999999	19.069074716153615
LOC109043255	0.0	0.5475000000000001	19.062502074207654
LOC109044511	0.0	0.5475	19.06250207420765
LOC109040446	0.0	0.545	19.05589935147081
LOC109032840	0.0	0.545	19.05589935147081
LOC103575508	0.0	0.545	19.05589935147081
LOC109032257	0.0	0.5449999999999999	19.05589935147081
LOC109032746	0.0	0.5449999999999999	19.05589935147081
LOC109856185	0.0	0.545	19.05589935147081
LOC109031949	0.0	0.5425	19.049266271337174
